respondent_id,Completed,Termination_Point,A1_purchased_snack,A2_gender,A3_age,A4_province,TV_Channel_A,TV_Channel_B,TV_Channel_C,TV_Channel_D,TV_Channel_E,A6_PotatoChips,A6_Popcorn,A6_Pretzels,A6_Chocolate,A6_GranolaBars,A6_FruitSlices,Exposed_Flag,B1_Unaided_BrandAwareness,B2_Aided_BrandAwareness,B2a_Overall_Impression,B3_Familiarity_BrandX,B4_Consideration_BrandX,B5_Recommendation_BrandX,C1_Ad_Recall_Pre,C2_Ad_Source,C3_Ad_Recall_Post,C4_Ad_Enjoyment,C5_Ad_Attitudes,C6_Key_Message_Unaided,C7_Key_Message_Aided,D1_Grocery_Shopper_Role,D2_Snack_Purchase_Frequency,D3_Weekly_Snack_Spend,D4_Employment_Status,D5_Education_Level,D6_Marital_Status,D7_Children,D8_Children_Age,D9_Community_Type,D10_Household_Income,Completion_Time
21,1,Completed,1,1,1,Saskatchewan,1,3,1,4,3,2,4,4,1,4,2,1,"OnionRings, Bugles","5, 7","Utz:6, Herr's:9",5,5,9,1,9,1,5,"5, 5, 1, 5, 3, 4",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,1,1,2,4,1,1,1,1,3,1,5,17.1
920,1,Completed,1,2,1,Alberta,5,5,4,4,4,1,2,1,2,1,2,0,Utz,"1, 7","Brand X:7, Herr's:9",5,5,8,,,,,,,,1,1,2,1,3,1,2,,1,2,13.1
840,1,Completed,1,2,5,Ontario,5,5,2,2,5,2,2,3,1,4,3,0,"Bugles, ChexMix","3, 4, 6","Pringles:8, Ruffles:6, Kettle Brand:10",5,5,7,,,,,,,,1,1,2,1,2,2,2,,1,1,42.8
278,1,Completed,1,1,3,Ontario,4,2,5,3,5,3,4,4,2,4,3,1,"SunChips, PakiChips","3, 6, 7, 8","Pringles:9, Kettle Brand:6, Herr's:10, Other:2",5,5,10,1,5,1,5,"5, 5, 5, 5, 5, 5",Loved the upbeat feel and the emphasis on quality ingredients,5,1,3,4,1,5,1,2,,1,4,34.8
578,1,Completed,1,1,5,Alberta,5,5,4,5,4,3,1,2,3,3,1,0,Funyuns,"3, 4, 8","Pringles:4, Ruffles:6, Other:2",3,4,8,,,,,,,,1,2,4,5,2,2,1,3,1,6,13.4
654,1,Completed,1,1,5,Ontario,5,5,4,3,2,1,4,4,2,3,4,0,"Bugles, Pringles","1, 4, 5","Brand X:6, Ruffles:6, Utz:5",5,5,8,,,,,,,,3,5,4,5,2,1,1,2,1,1,37.6
257,1,Completed,1,2,5,Ontario,3,2,4,3,2,2,1,1,3,2,3,1,BrandX,"1, 4, 7, 8","Brand X:4, Ruffles:7, Herr's:5, Other:2",5,5,9,1,7,1,5,"5, 4, 3, 5, 5, 5",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,1,1,3,2,1,3,1,2,,1,1,12.5
399,1,Completed,1,2,1,Quebec,1,4,4,3,4,2,2,4,1,4,3,1,"MissVickie, Ruffles","1, 3","Brand X:10, Pringles:2",5,5,7,1,8,1,5,"2, 5, 5, 5, 5, 4",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,2,1,4,5,4,3,2,1,"2, 4",1,6,7.8
3047,0,MidSurvey,1,1,2,Quebec,2,2,1,3,4,3,2,2,1,3,1,0,BhujaSnax,"2, 6, 7","Lay's:7, Kettle Brand:2, Herr's:6",5,5,8,,,,,,,,,,,,,,,,,,44.7
212,1,Completed,1,1,4,Alberta,1,3,1,4,4,3,3,4,3,3,3,1,"PakiChips, BhujaSnax","2, 5","Lay's:9, Utz:2",5,5,10,1,9,1,5,"2, 4, 5, 5, 5, 5","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",6,1,1,2,2,2,3,1,"2, 3",1,6,29.7
833,1,Completed,1,2,3,British Columbia,5,5,5,3,5,3,3,3,4,3,1,0,Takis,"1, 2, 3, 5","Brand X:3, Lay's:7, Pringles:3, Utz:5",2,4,6,,,,,,,,1,1,2,2,3,1,1,"1, 2, 4",2,5,12
90,1,Completed,1,2,4,Quebec,2,3,2,2,1,1,4,1,2,2,3,1,"Doritos, Takis, Pringles","3, 5, 7","Pringles:8, Utz:10, Herr's:7",5,5,7,1,2,1,3,"4, 5, 3, 5, 4, 4",Not very memorable,1,1,4,1,4,3,5,2,,1,2,35.9
405,1,Completed,1,2,3,Prince Edward Island,2,3,2,4,2,2,1,3,4,3,2,1,Ruffles,"1, 3, 4","Brand X:7, Pringles:6, Ruffles:4",4,4,8,3,,1,4,"5, 5, 5, 5, 5, 2",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,3,2,4,2,6,3,3,2,,2,5,27.8
192,1,Completed,1,1,2,Ontario,3,2,3,3,2,2,3,2,1,2,2,1,"Zapps, Fritos, Popcorners","1, 2, 5, 6","Brand X:8, Lay's:6, Utz:7, Kettle Brand:8",2,5,10,1,2,1,2,"4, 3, 5, 4, 5, 4","It was okay, but nothing special",1,2,5,1,2,2,2,2,,2,2,39.2
704,1,Completed,1,1,6,Quebec,5,5,1,4,2,1,3,3,3,2,1,0,Doritos,"2, 3, 5","Lay's:9, Pringles:7, Utz:5",5,5,6,,,,,,,,1,1,2,1,3,2,2,,1,2,9.3
749,1,Completed,1,2,3,Ontario,5,5,3,5,3,3,2,3,2,3,2,0,"Funyuns, Cheetos, Wise","3, 4","Pringles:8, Ruffles:4",4,4,5,,,,,,,,2,4,2,2,1,2,1,"2, 3, 4",1,2,20.6
906,1,Completed,1,1,1,Ontario,5,5,1,1,4,2,1,3,3,4,3,0,Ruffles,"2, 4, 7","Lay's:2, Ruffles:8, Herr's:3",4,4,8,,,,,,,,1,2,6,4,2,1,2,,1,2,7.7
475,1,Completed,1,2,5,Ontario,1,1,2,5,1,2,4,1,3,4,3,1,"Wise, BrandX","2, 7","Lay's:1, Herr's:7",5,5,9,1,8,1,3,"5, 2, 2, 2, 2, 5",Too repetitive for my taste,2,2,1,1,5,3,2,1,"1, 4",1,5,4.2
966,1,Completed,1,2,1,Ontario,5,5,2,4,5,4,2,2,3,3,1,0,SunChips,"3, 6, 7","Pringles:10, Kettle Brand:3, Herr's:2",4,4,7,,,,,,,,2,4,6,3,2,2,1,3,1,2,30.8
3009,0,A6,1,2,5,Ontario,3,5,1,3,2,5,5,5,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,8.2
28,1,Completed,1,2,2,British Columbia,4,4,2,3,2,2,3,4,1,3,4,1,"KettleChip, Ruffles","4, 5","Ruffles:9, Utz:2",5,5,8,1,6,1,3,"5, 5, 2, 5, 5, 5",Not very memorable,1,1,1,1,1,2,2,1,3,2,1,40.7
224,1,Completed,1,2,4,British Columbia,3,4,4,4,2,1,1,1,4,1,1,1,"Pringles, Munchies","1, 5, 7","Brand X:9, Utz:6, Herr's:7",5,5,10,2,,3,4,"5, 5, 4, 5, 4, 2",Loved the upbeat feel and the emphasis on quality ingredients,5,2,2,1,1,2,2,2,,1,4,24.2
217,1,Completed,1,1,3,Ontario,4,1,3,3,1,3,2,3,4,4,4,1,"Lays, Cheetos, Ruffles","3, 7, 8","Pringles:9, Herr's:7, Other:9",5,5,7,1,3,1,5,"5, 5, 5, 3, 5, 4","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",3,1,2,2,1,2,2,1,"1, 3, 4",3,1,23.7
249,1,Completed,1,2,2,Newfoundland and Labrador,3,1,4,5,3,4,3,2,2,2,2,1,"Tims, Herrs, BrandX","1, 7","Brand X:6, Herr's:7",3,4,8,1,1,1,3,"4, 5, 5, 2, 4, 2","It was okay, but nothing special",2,2,5,2,1,3,2,1,4,2,3,24.7
190,1,Completed,1,1,1,Ontario,1,2,3,5,1,1,3,3,4,3,4,1,"Pringles, BrandX, Doritos","2, 6, 7","Lay's:7, Kettle Brand:8, Herr's:9",3,5,10,1,2,1,4,"4, 5, 5, 5, 2, 5",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,3,3,3,2,7,1,2,1,1,1,3,27.8
743,1,Completed,1,1,1,Alberta,5,5,5,2,2,4,3,2,4,4,4,0,"Herrs, Utz","4, 6, 7","Ruffles:9, Kettle Brand:4, Herr's:5",4,4,5,,,,,,,,1,1,2,1,2,1,2,,1,3,11.1
392,1,Completed,1,1,6,Alberta,1,3,1,2,2,2,3,2,2,3,2,1,BrandX,"1, 2, 7","Brand X:3, Lay's:10, Herr's:4",4,5,8,1,2,1,5,"5, 5, 5, 5, 5, 3",The ad was entertaining and memorable,1,1,2,2,5,2,2,1,1,3,5,24.8
71,1,Completed,1,2,6,New Brunswick,3,4,5,1,1,2,2,3,2,1,2,1,"Pringles, BrandX, Zapps","1, 2, 3, 7","Brand X:3, Lay's:8, Pringles:4, Herr's:3",5,5,8,3,,2,2,"5, 5, 4, 5, 4, 4",Too repetitive for my taste,1,1,2,2,1,2,2,2,,1,6,33.3
729,1,Completed,1,2,2,Ontario,5,5,3,5,1,1,3,4,3,2,4,0,Doritos,"1, 6, 7","Brand X:5, Kettle Brand:7, Herr's:7",5,5,8,,,,,,,,1,1,1,1,3,2,1,"1, 2",1,2,33.7
534,1,Completed,1,1,5,Ontario,5,5,2,2,5,4,2,4,2,2,3,0,"Ruffles, Bugles","2, 3, 7","Lay's:5, Pringles:2, Herr's:7",3,4,6,,,,,,,,1,1,1,1,4,2,1,"1, 2, 4",1,3,4.5
3041,0,MidSurvey,1,2,1,Alberta,3,3,5,3,1,1,2,2,2,2,4,0,Smartfood,"1, 4, 6","Brand X:2, Ruffles:8, Kettle Brand:9",1,4,7,,,,,,,,,,,,,,,,,,27.5
770,1,Completed,1,1,3,Saskatchewan,5,5,1,4,5,1,1,2,2,2,3,0,Cheetos,"2, 6","Lay's:7, Kettle Brand:6",4,5,6,,,,,,,,1,2,1,1,3,2,2,,2,2,13.9
793,1,Completed,1,2,1,Ontario,5,5,3,5,3,3,2,4,4,3,1,0,"Zapps, Bugles","3, 6, 7","Pringles:3, Kettle Brand:7, Herr's:7",4,4,9,,,,,,,,1,5,2,1,2,1,2,,1,5,11.1
220,1,Completed,1,1,4,Nunavut,5,4,4,5,4,4,2,1,3,2,2,1,BrandX,"3, 4, 6","Pringles:2, Ruffles:3, Kettle Brand:10",5,5,8,1,6,1,5,"5, 4, 2, 4, 5, 5","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",1,3,1,6,1,3,1,2,,1,5,26.3
234,1,Completed,1,1,2,Ontario,1,5,3,4,2,3,4,2,2,2,1,1,BrandX,"1, 2","Brand X:7, Lay's:5",5,5,10,2,,3,4,"2, 3, 5, 4, 5, 5",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,4,1,1,2,1,2,2,1,"1, 3",3,1,36.8
415,1,Completed,1,1,4,Ontario,4,3,5,3,4,4,3,1,2,3,2,1,Krunchers,"1, 2","Brand X:5, Lay's:1",4,4,7,1,3,1,2,"2, 5, 5, 4, 3, 4",Not very memorable,3,1,2,1,1,1,3,2,,1,7,28.8
289,1,Completed,1,2,4,Alberta,2,5,4,3,4,4,2,3,2,3,3,1,BrandX,"3, 5, 6","Pringles:8, Utz:5, Kettle Brand:5",5,5,8,2,,2,4,"5, 5, 5, 5, 5, 5",Great taste and crunch,4,1,1,1,1,2,2,1,"1, 2, 4",1,2,38.7
928,1,Completed,1,2,1,Ontario,5,5,1,3,5,1,2,4,4,3,3,0,"Fritos, Smartfood, Hawaiian","1, 5","Brand X:10, Utz:6",5,5,6,,,,,,,,2,2,3,8,2,2,1,"2, 3",1,3,13.7
673,1,Completed,1,2,4,Ontario,5,5,1,2,1,1,2,3,3,4,4,0,BrandX,"1, 2, 6","Brand X:8, Lay's:6, Kettle Brand:4",5,5,7,,,,,,,,1,3,3,1,3,1,2,,1,2,29.3
786,1,Completed,1,2,1,Ontario,5,5,3,4,4,1,2,4,3,2,4,0,"Zapps, Ranchritos","2, 6, 7","Lay's:9, Kettle Brand:4, Herr's:6",2,4,6,,,,,,,,1,1,1,4,1,1,2,,2,3,15.7
367,1,Completed,1,2,4,Quebec,3,4,4,4,1,4,1,4,1,2,4,1,"OnionRings, Zapps","4, 5, 6, 7","Ruffles:9, Utz:4, Kettle Brand:5, Herr's:6",5,5,8,3,,3,4,"4, 5, 5, 3, 4, 5",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,3,1,2,3,6,2,2,2,,2,2,20.7
515,1,Completed,1,2,4,British Columbia,5,5,3,4,2,4,3,1,4,3,3,0,Utz,"1, 5","Brand X:3, Utz:2",3,4,8,,,,,,,,2,3,3,2,3,1,2,,1,5,42.7
710,1,Completed,1,1,3,Ontario,5,5,3,2,3,1,2,2,4,4,3,0,"Lays, KettleChip","2, 3, 5","Lay's:4, Pringles:3, Utz:1",5,5,7,,,,,,,,2,4,1,1,2,4,1,"2, 3",2,2,31.4
699,1,Completed,1,2,3,Ontario,5,5,3,2,5,3,2,4,3,3,3,0,"SunChips, Lays, Doritos","1, 5, 6","Brand X:3, Utz:4, Kettle Brand:9",2,3,7,,,,,,,,1,5,2,1,3,1,1,"1, 2",2,3,38.4
922,1,Completed,1,1,4,Ontario,5,5,4,2,1,2,4,1,3,2,3,0,"Ruffles, Cheetos, Lays","3, 4, 5, 7","Pringles:4, Ruffles:6, Utz:4, Herr's:5",5,5,8,,,,,,,,2,5,2,1,1,2,1,3,3,2,39.2
565,1,Completed,1,1,5,Quebec,5,5,2,3,3,4,4,4,3,4,2,0,Funyuns,"2, 3, 7","Lay's:7, Pringles:7, Herr's:9",3,3,7,,,,,,,,2,2,1,5,1,2,2,,1,3,14.5
717,1,Completed,1,1,6,Quebec,5,5,4,4,2,3,3,3,2,1,3,0,"PakiChips, ChexMix","1, 5, 7","Brand X:1, Utz:8, Herr's:2",4,4,6,,,,,,,,2,1,1,1,1,2,1,4,1,4,9.4
858,1,Completed,1,2,4,Ontario,5,5,3,3,1,2,4,4,3,3,3,0,"Funyuns, Munchies","2, 3, 5, 7","Lay's:4, Pringles:9, Utz:5, Herr's:4",2,4,7,,,,,,,,1,6,1,1,1,1,1,4,3,5,11.9
607,1,Completed,1,1,2,Alberta,5,5,3,3,3,2,2,2,1,2,1,0,SunChips,"1, 2, 4, 8","Brand X:8, Lay's:2, Ruffles:5, Other:4",4,4,6,,,,,,,,1,2,1,1,1,3,1,"2, 3",1,1,11.3
334,1,Completed,1,1,3,Ontario,2,1,4,5,3,4,2,3,1,1,2,1,"BrandX, Pringles","1, 2","Brand X:10, Lay's:6",4,5,8,1,4,1,4,"5, 4, 4, 5, 5, 4",Really enjoyed the ad and the message of fresh flavors,1,2,2,1,3,1,2,1,3,1,5,15
784,1,Completed,1,2,6,Ontario,5,5,1,2,3,2,2,3,2,4,3,0,"Ruffles, Cheetos, Doritos","1, 4, 5","Brand X:3, Ruffles:5, Utz:2",4,4,8,,,,,,,,1,6,2,1,2,1,2,,1,4,8.4
3046,0,A6,1,2,4,Saskatchewan,1,5,1,3,5,5,5,5,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,16.9
105,1,Completed,1,2,2,Quebec,5,4,1,5,3,2,3,3,1,1,3,1,"Cheetos, BrandX","3, 6, 7","Pringles:2, Kettle Brand:5, Herr's:6",4,4,8,2,,3,5,"5, 5, 5, 5, 5, 1",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,2,1,1,6,1,1,1,2,,1,5,6.9
129,1,Completed,1,2,4,Quebec,1,1,4,3,1,1,4,3,1,3,3,1,"BrandX, MissVickie","1, 4","Brand X:2, Ruffles:4",5,5,8,1,6,1,5,"5, 5, 3, 5, 4, 5",Good visuals and appealing soundtrack,1,1,5,2,1,1,1,2,,1,2,29.8
860,1,Completed,1,2,4,Ontario,5,5,3,1,3,2,3,3,2,1,3,0,"Pringles, BrandX","1, 4","Brand X:5, Ruffles:8",5,5,6,,,,,,,,1,1,2,1,4,2,1,"1, 2",1,1,40.1
564,1,Completed,1,2,6,Ontario,5,5,1,1,2,2,1,2,2,4,3,0,"OnionRings, BrandX","2, 3, 4","Lay's:5, Pringles:5, Ruffles:7",5,5,6,,,,,,,,1,2,2,2,2,1,1,"2, 3, 4",2,5,13.2
3042,0,MidSurvey,1,1,6,Ontario,3,3,2,4,3,3,4,2,1,1,4,1,BhujaSnax,"1, 3","Brand X:4, Pringles:7",4,4,7,,,,,,,,,,,,,,,,,,16.8
242,1,Completed,1,2,3,Ontario,5,1,2,3,4,2,2,4,1,4,4,1,BrandX,"4, 5","Ruffles:5, Utz:7",5,5,8,1,3,1,4,"5, 4, 5, 3, 2, 5",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,7,1,1,2,1,2,2,1,"1, 2, 3",2,4,6.8
755,1,Completed,1,2,3,Quebec,5,5,3,2,1,2,2,2,4,2,1,0,"Munchies, Fritos","4, 6, 7","Ruffles:3, Kettle Brand:9, Herr's:4",3,4,7,,,,,,,,1,5,2,4,4,1,2,,1,3,26.4
7,1,Completed,1,1,6,British Columbia,1,5,3,5,4,4,2,2,4,3,3,1,"Munchies, BrandX","2, 4, 5, 6","Lay's:5, Ruffles:3, Utz:4, Kettle Brand:3",5,5,8,1,1,1,4,"4, 3, 5, 5, 4, 4",Good visuals and appealing soundtrack,1,2,2,1,8,2,2,1,"1, 2, 4",1,2,6.5
737,1,Completed,1,2,1,Alberta,5,5,1,4,4,4,2,4,1,3,3,0,"OnionRings, Zapps","1, 2, 4, 6","Brand X:1, Lay's:9, Ruffles:7, Kettle Brand:6",4,4,7,,,,,,,,1,1,3,1,1,1,1,2,3,1,25.7
404,1,Completed,1,1,5,Quebec,4,1,2,3,1,3,4,4,2,1,4,1,"BrandX, Hawaiian, Krunchers","1, 2, 5","Brand X:7, Lay's:8, Utz:9",4,5,8,1,2,1,3,"5, 5, 4, 5, 4, 2",Not very memorable,3,1,5,2,5,2,2,2,,1,3,23.5
916,1,Completed,1,2,4,Quebec,5,5,1,1,4,2,1,3,3,2,3,0,"Takis, BrandX","5, 6, 7","Utz:7, Kettle Brand:5, Herr's:9",5,5,7,,,,,,,,1,2,1,1,4,1,1,"1, 3",1,2,13.3
550,1,Completed,1,2,4,Ontario,5,5,3,3,2,3,4,4,2,1,1,0,"SunChips, Fritos, Doritos","1, 6, 7","Brand X:5, Kettle Brand:1, Herr's:6",5,5,6,,,,,,,,1,1,2,5,2,1,2,,2,5,13.3
803,1,Completed,1,1,5,Quebec,5,5,3,4,3,3,4,3,2,2,2,0,Popcorners,"2, 4, 6, 7, 8","Lay's:3, Ruffles:4, Kettle Brand:7, Herr's:5, Other:7",3,3,6,,,,,,,,2,1,6,5,2,2,1,"1, 3, 4",2,2,40.6
2006,1,Completed,1,2,5,Ontario,4,5,1,3,4,3,4,4,4,1,2,1,BrandX,"1, 2, 4, 5","Brand X:10, Lay's:9, Ruffles:4, Utz:7",4,4,6,1,3,1,3,"3, 3, 3, 3, 3, 3",Average ad. Not much to say.,6,2,2,1,1,1,1,2,,2,1,58.6
62,1,Completed,1,1,3,Quebec,2,2,4,2,5,4,2,3,2,2,4,1,ChexMix,"1, 4","Brand X:5, Ruffles:2",3,4,8,1,7,1,4,"4, 4, 2, 1, 4, 5",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,1,1,1,1,8,3,1,1,3,1,2,23.7
527,1,Completed,1,2,2,Newfoundland and Labrador,5,5,3,4,3,3,1,4,3,2,3,0,"BrandX, Smartfood, OnionRings","1, 2, 7, 8","Brand X:7, Lay's:1, Herr's:7, Other:6",5,5,7,,,,,,,,1,2,1,6,1,1,2,,1,1,37.6
446,1,Completed,1,2,6,British Columbia,4,3,1,3,2,2,4,3,2,2,2,1,"BrandX, Pringles, CapeCod","2, 3, 4, 7","Lay's:8, Pringles:7, Ruffles:5, Herr's:6",4,4,8,1,8,1,5,"5, 5, 5, 3, 4, 5",Really enjoyed the ad and the message of fresh flavors,3,2,2,1,3,3,2,2,,1,1,36.6
63,1,Completed,1,1,4,Ontario,4,5,4,5,3,4,1,3,2,2,4,1,"KettleChip, BrandX, Cheetos","2, 6, 7","Lay's:7, Kettle Brand:2, Herr's:6",4,5,10,2,,3,5,"4, 5, 4, 3, 5, 5",The ad was entertaining and memorable,3,1,2,2,6,1,2,1,2,3,3,34
38,1,Completed,1,1,2,Ontario,4,3,4,3,2,4,2,4,2,3,4,1,"BrandX, BhujaSnax","1, 4, 5","Brand X:1, Ruffles:3, Utz:7",5,5,8,1,6,1,5,"5, 2, 5, 5, 5, 4",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,1,1,2,4,5,3,2,2,,1,3,18.3
643,1,Completed,1,1,3,Ontario,5,5,4,3,4,4,3,2,4,3,2,0,"PakiChips, Hawaiian, BrandX","4, 5, 7","Ruffles:10, Utz:9, Herr's:10",5,5,8,,,,,,,,2,1,1,2,2,1,1,"1, 2, 4",1,1,26.1
929,1,Completed,1,1,2,Quebec,5,5,2,1,4,3,3,4,3,4,3,0,"Herrs, Utz, Ranchritos","3, 7","Pringles:9, Herr's:10",2,3,5,,,,,,,,1,2,2,5,3,1,2,,1,5,20.3
641,1,Completed,1,1,6,Ontario,5,5,4,4,4,3,3,3,4,4,4,0,"Lays, Takis","1, 3, 4, 7","Brand X:3, Pringles:10, Ruffles:6, Herr's:8",2,4,7,,,,,,,,1,1,1,1,3,2,2,,3,4,30.1
626,1,Completed,1,1,3,Yukon,5,5,1,2,3,2,3,3,3,3,2,0,"Pringles, Ruffles","1, 3","Brand X:5, Pringles:7",2,2,6,,,,,,,,1,1,2,7,1,1,2,,3,6,30.6
791,1,Completed,1,1,1,British Columbia,5,5,4,4,3,4,3,2,4,2,2,0,KettleChip,"1, 4, 5","Brand X:1, Ruffles:5, Utz:2",2,5,7,,,,,,,,1,4,1,5,3,2,2,,1,5,41.1
166,1,Completed,1,2,2,Alberta,3,2,5,1,5,3,3,2,3,1,2,1,BrandX,"1, 5, 6","Brand X:4, Utz:3, Kettle Brand:2",5,5,10,1,5,1,5,"3, 4, 2, 4, 2, 4","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",1,2,2,2,6,1,5,2,,1,4,37.7
619,1,Completed,1,1,2,Alberta,5,5,4,3,3,4,3,1,2,1,3,0,"PopChips, Doritos","1, 5","Brand X:2, Utz:7",4,5,8,,,,,,,,1,4,1,4,1,1,1,2,1,3,9.5
883,1,Completed,1,2,2,Ontario,5,5,3,5,1,2,3,3,3,2,4,0,Bugles,"2, 3, 6, 7","Lay's:5, Pringles:9, Kettle Brand:4, Herr's:5",4,5,7,,,,,,,,1,2,1,1,3,2,2,,2,1,35.5
993,1,Completed,1,2,6,Quebec,5,5,4,2,5,2,1,2,2,2,3,0,Krunchers,"2, 4, 5","Lay's:2, Ruffles:4, Utz:5",4,4,7,,,,,,,,1,6,1,1,1,2,1,"1, 2, 4",1,2,3.2
551,1,Completed,1,2,6,New Brunswick,5,5,1,4,4,4,4,4,4,2,3,0,Tims,"5, 6","Utz:5, Kettle Brand:2",5,5,9,,,,,,,,1,3,1,4,3,2,2,,2,4,22.4
872,1,Completed,1,1,5,Ontario,5,5,4,1,1,3,4,2,3,2,2,0,"Zapps, Takis","3, 6","Pringles:8, Kettle Brand:8",3,3,6,,,,,,,,1,5,1,1,1,2,1,4,1,3,20.5
401,1,Completed,1,1,5,Quebec,2,2,5,2,2,3,2,4,3,2,3,1,BrandX,"2, 6, 7","Lay's:6, Kettle Brand:7, Herr's:5",5,5,9,1,6,1,5,"5, 5, 5, 4, 4, 4",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,2,1,2,2,3,2,2,2,,1,5,7.2
983,1,Completed,1,1,2,Prince Edward Island,5,5,3,4,2,3,1,3,4,2,3,0,BhujaSnax,"2, 4, 7","Lay's:3, Ruffles:7, Herr's:4",5,5,6,,,,,,,,1,2,2,1,3,3,2,,3,3,38.9
603,1,Completed,1,2,1,British Columbia,5,5,2,5,3,4,2,3,2,1,4,0,Hawaiian,"1, 2, 5","Brand X:6, Lay's:6, Utz:3",2,3,6,,,,,,,,2,5,1,1,2,2,1,"1, 2, 3",1,1,14.7
13,1,Completed,1,1,2,Ontario,1,4,5,3,2,3,3,3,3,3,3,1,"Cheetos, Krunchers","2, 5","Lay's:8, Utz:3",5,5,9,1,7,1,5,"5, 5, 4, 3, 5, 4",Really enjoyed the ad and the message of fresh flavors,5,1,2,1,2,1,1,2,,1,6,42.8
3016,0,MidSurvey,1,1,4,New Brunswick,2,1,3,5,1,4,3,2,2,3,3,1,"ChexMix, Cheetos, PopChips","2, 5, 6","Lay's:1, Utz:2, Kettle Brand:1",5,5,6,,,,,,,,,,,,,,,,,,10.6
905,1,Completed,1,2,5,Ontario,5,5,5,4,2,2,2,4,2,2,4,0,"BrandX, BhujaSnax","2, 6","Lay's:10, Kettle Brand:10",5,5,7,,,,,,,,1,1,2,2,1,2,2,,1,3,6
440,1,Completed,1,2,4,Ontario,1,3,1,5,2,2,2,2,4,3,2,1,"Tims, Pringles, BrandX","5, 7","Utz:1, Herr's:5",5,5,8,2,,2,5,"5, 3, 4, 5, 5, 5",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,6,1,2,1,4,1,2,1,2,1,1,35.9
287,1,Completed,1,1,5,Ontario,5,1,2,1,4,3,2,4,2,2,3,1,"BrandX, Funyuns","2, 3","Lay's:7, Pringles:6",5,5,8,1,4,1,5,"5, 5, 5, 5, 4, 5","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",1,1,2,1,1,4,2,1,1,1,3,43.9
145,1,Completed,1,1,6,Alberta,1,3,5,5,5,4,2,4,2,2,1,1,BrandX,"2, 3, 5, 7","Lay's:6, Pringles:8, Utz:5, Herr's:2",4,5,10,2,,2,4,"4, 5, 5, 5, 5, 5",The ad was entertaining and memorable,1,1,1,2,3,4,2,1,"1, 4",2,1,38.9
802,1,Completed,1,1,2,Manitoba,5,5,5,5,3,2,2,3,3,4,3,0,"Doritos, Herrs, Utz","2, 7","Lay's:9, Herr's:9",5,5,5,,,,,,,,1,2,1,4,2,2,2,,1,2,18
594,1,Completed,1,1,5,Ontario,5,5,2,3,1,1,2,1,1,4,4,0,"Pringles, PopChips, Ruffles","2, 4, 5","Lay's:4, Ruffles:2, Utz:4",4,5,6,,,,,,,,1,2,1,6,3,2,1,4,1,5,26.3
414,1,Completed,1,2,6,Ontario,2,4,1,1,3,4,3,1,4,1,1,1,BrandX,"1, 2, 3, 6","Brand X:2, Lay's:10, Pringles:9, Kettle Brand:9",5,5,9,1,7,1,4,"5, 5, 5, 2, 5, 1",The ad was entertaining and memorable,1,1,3,4,2,2,2,2,,2,3,39.5
972,1,Completed,1,2,1,Ontario,5,5,1,1,1,3,2,2,4,4,4,0,"Cheetos, Herrs, ChexMix","1, 4","Brand X:2, Ruffles:4",3,5,9,,,,,,,,2,2,1,5,3,2,1,"1, 4",2,3,5.9
814,1,Completed,1,2,3,Ontario,5,5,4,4,1,4,1,2,2,3,4,0,"ChexMix, Cheetos, Utz","1, 3, 4","Brand X:2, Pringles:9, Ruffles:9",5,5,7,,,,,,,,1,4,2,1,3,3,2,,3,4,28.8
